site1,site2,objective,sample_id,latitude,longitude,status,spp,dbh_cm,tree_ht_m,age,elev_m,vpd_min,vpd_max,temp_min_c,temp_max_c,temp_mean_c,precip_mm,modis_npp,cwd_1981_2010,cwd_2041_2070,sol_rad30,slope,asw_mm,aspect,forest_group,stems_ha,sum_ht_m,mean_ht_m,crown_ha,trees15_ha,basal15_m2ha,drip_ba_m2,pvt,bai50_total,bai25_total,bai10_total,bai5_total,bai50_mean,bai25_mean,bai10_mean,bai5_mean,bai50_scaled_mean,bai25_scaled_mean,bai10_scaled_mean,bai5_scaled_mean
dca,dca2,N,010594,44.35320479,-119.4049193,D,ABGR,31.5,1,95,1797.955371,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,187684.1875,18.42773819,129.54,314.5145569,group3,166,3070.5552,18.49732048,183,301,27.8,0,ABGR_Warm_Dry,58252.02674,27871.82047,16589.38358,8754.525451,1165.040535,1114.872819,1658.938358,1750.90509,0.592574234,0.503068219,1.473754988,1.63783612
dca,dca2,N,010602,44.35332277,-119.4052094,A,PIPO,82,40,313,1787.993561,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.9917145,210.723877,182814.3125,19.67420769,129.54,311.4144592,group3,157,3064.764,19.52078981,181,301,27.8,0.022698007,ABGR_Warm_Dry,111271.2358,63262.44887,25525.19684,12778.42812,2225.424716,2530.497955,2552.519684,2555.685624,0.713780834,1.121902472,1.151362755,1.155598094
dca,dca2,N,010614,44.35334476,-119.4048863,A,ABGR,31.3,20.9,113,1793.223827,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,184201.7969,18.75928688,129.54,317.0162964,group3,157,2958.9984,18.84712357,178,301,27.8,0,ABGR_Warm_Dry,84348.23411,42776.31356,19290.56107,8634.133338,1686.964682,1711.052542,1929.056107,1726.826668,0.877518995,0.90902131,1.194128286,0.92965085
dca,dca2,Y,010624,44.3530667,-119.4051333,U,ABGR,14,9.989815929,113,1795.249825,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,184802.3281,18.96740723,129.54,311.4002686,group3,174,3021.4824,17.36484138,196,301,27.8,0,ABGR_Warm_Dry,6115.817587,2241.936964,1265.952198,789.058433,122.3163517,89.67747858,126.5952198,157.8116866,0.348186984,-0.154344477,0.4140675,0.894698574
dca,dca2,Y,010634,44.3530667,-119.4051333,U,ABGR,13.7,10.19237074,98,1795.249825,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,184802.3281,18.96740723,129.54,311.4002686,group3,174,3021.4824,17.36484138,196,301,27.8,0.013928491,ABGR_Warm_Dry,2934.056844,1273.099007,852.241202,468.4783806,58.68113688,50.92396028,85.2241202,93.69567611,0.497898183,0.251207234,1.342008622,1.611418006
dca,dca2,Y,010644,44.3530667,-119.4051333,U,ABGR,12.4,9.726288607,141,1795.249825,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,184802.3281,18.96740723,129.54,311.4002686,group3,174,3021.4824,17.36484138,196,301,27.8,0,ABGR_Warm_Dry,1402.648549,1402.648549,762.0200017,446.025732,56.10594196,56.10594196,76.20200017,89.20514641,-9.32E-17,-9.32E-17,0.634712947,1.045403699
dca,dca2,Y,010652,44.3530667,-119.4051333,U,PIPO,18.3,11.43547004,115,1795.249825,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,184802.3281,18.96740723,129.54,311.4002686,group3,174,3021.4824,17.36484138,196,301,27.8,0,ABGR_Warm_Dry,4813.856454,4123.15846,1691.012825,797.3362155,96.27712908,164.9263384,169.1012825,159.4672431,0.395945592,1.316974861,1.372987826,1.243733135
dca,dca2,N,010663,44.3530357,-119.4050201,D,PSME,31,16,111,1800.035839,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,187573.2031,18.08953285,129.54,310.8680115,group3,176,3051.048,17.3355,198,301,27.8,0.017671459,ABGR_Warm_Dry,69127.63082,22830.96509,8291.799955,4357.776997,1382.552616,913.2386037,829.1799955,871.5553994,0.769389297,0.111606714,-0.00620841,0.05318424
dca,dca2,N,010674,44.35297863,-119.4051265,D,ABGR,34.2,14,130,1797.489241,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,187573.2031,18.59357452,129.54,310.4781494,group3,181,3209.2392,17.73060331,205,301,27.8,0,ABGR_Warm_Dry,64816.64942,23204.85891,10155.17563,4942.379952,1296.332988,928.1943566,1015.517563,988.4759904,0.814492933,0.204552042,0.349231219,0.304428094
dca,dca2,N,010682,44.35314623,-119.4057221,A,PIPO,87.6,34.4,301,1780.923629,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.9917145,210.723877,182830.7031,21.14565468,129.54,305.2676697,group3,154,3210.7632,20.84911169,168,301,27.8,0.138544236,ABGR_Warm_Dry,88009.5973,46472.73975,19327.65135,7988.190472,1760.191946,1858.90959,1932.765135,1597.638094,-0.264634526,-0.163796375,-0.088354375,-0.430680119
dca,dca2,N,010692,44.35310075,-119.4051188,D,PIPO,30.7,16,125,1795.249825,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,184802.3281,18.96740723,129.54,311.4002686,group3,169,2992.8312,17.70906036,193,301,27.8,0,ABGR_Warm_Dry,19081.0181,9642.826796,2290.557823,647.8388167,381.620362,385.7130718,229.0557823,129.5677633,-0.039013763,-0.020910422,-0.713854798,-1.153921542
dca,dca2,Y,010704,44.35272803,-119.4054075,A,ABGR,41.8,18.6,260,1798.232489,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,17.49640656,129.54,304.8703003,group3,187,3345.18,17.8886631,199,301,27.8,0,ABGR_Warm_Dry,52498.10774,27656.95155,14691.85659,7940.846671,1049.962155,1106.278062,1469.185659,1588.169334,1.561080502,1.694139909,2.551593377,2.832719937
dca,dca2,Y,010714,44.3526508,-119.405717,D,ABGR,60.7,25,182,1794.957526,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,18.17366791,129.54,307.4186401,group3,168,3017.2152,17.95961429,183,301,27.8,0.299334875,ABGR_Warm_Dry,76174.40536,27116.86559,10021.19299,4591.052818,1523.488107,1084.674624,1002.119299,918.2105636,0.341102247,-0.183368583,-0.282038886,-0.382326789
dca,dca2,Y,010724,44.35266552,-119.4055617,D,ABGR,13.1,6,100,1797.489837,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,17.37782669,129.54,305.9572144,group3,175,3237.5856,18.50048914,194,301,27.8,0,ABGR_Warm_Dry,3843.266116,3037.009348,1555.641598,959.9390822,76.86532232,121.4803739,155.5641598,191.9878164,0.158946499,0.84589827,1.37069688,1.931523204
dca,dca2,Y,010734,44.35274801,-119.405424,A,ABGR,66.3,25.35819183,269,1798.232489,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,17.49640656,129.54,304.8703003,group3,187,3343.656,17.88051337,202,301,27.8,0.076796428,ABGR_Warm_Dry,37042.23624,16518.22494,8123.183138,3902.780133,740.8447247,660.7289975,812.3183138,780.5560266,0.239738432,0.025147736,0.431181084,0.346105512
dca,dca2,N,010744,44.35261878,-119.4052515,A,ABGR,66,26.7,268,1802.484657,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,191708.5938,15.98723125,129.54,303.761261,group3,188,3517.392,18.70953191,203,301,27.8,0.005026548,ABGR_Warm_Dry,99443.85448,62213.61403,19967.43135,5754.392432,1988.87709,2488.544561,1996.743135,1150.878486,0.936506447,1.467349293,0.944863272,0.046223231
dca,dca2,N,010754,44.35261171,-119.4053895,A,ABGR,102.9,37,326,1801.696613,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,191708.5938,16.01486588,129.54,304.2554321,group3,187,3490.5696,18.66614759,205,301,27.8,0,ABGR_Warm_Dry,97004.57994,50549.12272,17592.56198,6766.732965,1940.091599,2021.964909,1759.256198,1353.346593,1.385070928,1.504555501,1.121162694,0.52878484
dca,dca2,N,010762,44.35277268,-119.4054906,A,PIPO,66,31.8,302,1795.627402,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,18.16591835,129.54,305.6533813,group3,177,3206.1912,18.11407458,193,301,27.8,0.546421137,ABGR_Warm_Dry,137480.5264,76527.29324,28189.13389,15499.37251,2749.610527,3061.091729,2818.913389,3099.874502,1.286509808,1.557518698,1.346807802,1.591262231
dca,dca2,N,010774,44.35284361,-119.4038143,D,ABGR,44.5,10,198,1819.936839,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6557,153.2516785,206.1466064,191371.875,13.95201397,129.54,339.144165,group3,145,3386.0232,23.35188414,162,301,27.8,0,ABGR_Warm_Dry,101875.6737,37579.7442,18177.38861,8753.680991,2037.513474,1503.189768,1817.738861,1750.736198,1.139237314,0.571365764,0.905664016,0.83445455
dca,dca2,Y,010781,44.35251924,-119.4055693,A,LAOC,21,20.9,96,1800.945477,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,15.79834747,129.54,305.1177979,group3,182,3360.42,18.46384615,198,301,27.8,0.007853982,ABGR_Warm_Dry,29431.02903,19745.44767,8743.2597,4849.32315,588.6205805,789.8179067,874.32597,969.86463,0.502785581,1.048653274,1.277931775,1.537137347
dca,dca2,Y,010794,44.35259001,-119.405636,D,ABGR,18,12.1630838,92,1796.860294,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,17.03865242,129.54,307.2079773,group3,173,3165.348,18.29680925,190,301,27.8,0,ABGR_Warm_Dry,10547.0956,5277.169742,2761.285584,1548.520236,210.941912,211.0867897,276.1285584,309.7040472,0.157142746,0.158671896,0.845172225,1.199553487
dca,dca2,Y,010804,44.3525667,-119.40595,U,ABGR,11,9.742707321,98,1791.739416,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,184096.9688,20.04661179,129.54,308.2306824,group3,147,2646.8832,18.00600816,164,301,27.8,0,ABGR_Warm_Dry,25252.55026,14634.38147,8094.734445,4123.077407,505.0510053,585.3752588,809.4734445,824.6154813,0.638606083,0.932936218,1.754093543,1.809578126
dca,dca2,Y,010814,44.3525667,-119.40595,U,ABGR,11,8.414038923,100,1791.739416,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,184096.9688,20.04661179,129.54,308.2306824,group3,147,2646.8832,18.00600816,164,301,27.8,0,ABGR_Warm_Dry,4040.990418,1101.554539,195.9851161,92.77657177,80.81980836,44.06218157,19.59851161,18.55531435,0.187798364,-0.529370051,-1.006674299,-1.027027847
dca,dca2,N,010823,44.35255617,-119.4055658,A,PSME,30.8,21.5,102,1799.266845,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,16.55955315,129.54,305.5660095,group3,182,3370.1736,18.51743736,197,301,27.8,0.051070516,ABGR_Warm_Dry,91309.00598,47921.24613,29247.61185,14693.75946,1826.18012,1916.849845,2924.761185,2938.751891,0.739308117,0.833378793,1.879096098,1.893611584
dca,dca2,N,010832,44.35234264,-119.405959,D,PIPO,78.7,28,325,1797.46528,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6057,160.6084595,214.0104065,187833.7344,15.64923286,129.54,304.6453857,group3,159,3039.7704,19.11805283,174,301,27.8,0.03630503,ABGR_Warm_Dry,116902.4718,69900.92412,29395.70559,14483.33275,2338.049436,2796.036965,2939.570559,2896.66655,1.075628004,1.554052623,1.703991214,1.659172671
dca,dca2,N,010843,44.35249893,-119.4057525,D,PSME,31.6,16,100,1796.315136,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,191822.1406,16.82100868,129.54,307.8085022,group3,160,2940.1008,18.37563,174,301,27.8,0.086649052,ABGR_Warm_Dry,52561.82427,23905.25909,16088.36239,8012.971355,1051.236485,956.2103636,1608.836239,1602.594271,0.654035432,0.496166124,1.580390058,1.570020119
dca,dca2,N,010851,44.35270876,-119.4056909,A,LAOC,41.9,23,267,1792.902359,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,19.25768661,129.54,306.6351624,group3,167,3037.332,18.18761677,185,301,27.8,0,ABGR_Warm_Dry,37010.9221,15117.1076,4424.500655,1977.00677,740.2184419,604.6843041,442.4500655,395.401354,0.922243607,0.508003945,0.01215945,-0.131637844
dca,dca2,N,010862,44.35241154,-119.4059789,D,PIPO,83.6,2.5,323,1793.28827,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187833.7344,18.89990044,129.54,306.2163391,group3,149,2737.4088,18.37187114,165,301,27.8,0,ABGR_Warm_Dry,88078.91811,47282.50662,17985.3619,8229.292943,1761.578362,1891.300265,1798.53619,1645.858589,-0.085957009,0.053619176,-0.046191691,-0.210467398
dca,dca2,N,010874,44.35229791,-119.4057422,D,ABGR,112.5,18.7,270,1799.680736,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6057,160.6084595,214.0104065,191822.1406,15.07884598,129.54,304.879364,group3,176,3580.1808,20.34193636,189,301,27.8,0.047752208,ABGR_Warm_Dry,202462.3648,63316.64449,28385.82272,11869.45981,4049.247296,2532.665779,2838.582272,2373.891961,0.242130273,-0.371390852,-0.247634741,-0.435621551
dca,dca2,N,010882,44.35274431,-119.4054791,A,PIPO,48.5,24,299,1795.627402,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,160.6084595,214.0104065,187789.6094,18.16591835,129.54,305.6533813,group3,181,3309.5184,18.28463204,193,301,27.8,0,ABGR_Warm_Dry,109568.349,50735.89669,25372.58518,11798.06743,2191.36698,2029.435867,2537.258518,2359.613485,1.519980369,1.32701231,1.932168105,1.720474277
dca,dca2,N,010894,44.35211341,-119.4054611,A,ABGR,115.6,29.4,266,1808.715942,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6057,163.0860443,216.9616547,194626.1563,13.16637707,129.54,302.9884033,group3,178,3967.5816,22.28978427,196,301,27.8,0.132025431,ABGR_Warm_Dry,201373.2846,92495.41179,61782.71444,34899.41401,4027.465692,3699.816472,6178.271444,6979.882801,0.837494314,0.66678221,1.958109143,2.375765444
dca,dca2,N,010902,44.35331166,-119.404956,D,PIPO,53.6,18,314,1793.199717,1.889999986,11.30999947,0.363399982,11.78989983,6.074899673,555.5949707,6557,157.8470306,211.1960297,187684.1875,18.90934944,129.54,313.3460693,group3,159,3032.76,19.07396226,175,301,27.8,0.092932238,ABGR_Warm_Dry,17915.89972,8845.013687,2417.922073,789.3213843,358.3179944,353.8005475,241.7922073,157.8642769,-0.782673716,-0.790297863,-0.979335626,-1.120981759
dca,dca3,Y,010914,44.35198456,-119.40231,A,ABGR,25.8,13.2,104,1832.73695,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,197619.875,5.668992519,129.54,48.19364548,group3,121,2590.1904,21.40653223,136,278,47.2,0,ABGR_Warm_Dry,34362.01379,18901.78553,12408.01926,6070.80579,687.2402759,756.0714211,1240.801926,1214.161158,0.657097542,0.843060204,2.15266757,2.080691604
dca,dca3,Y,010923,44.35199524,-119.4023642,D,PSME,19.1,7,117,1833.546427,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,197619.875,5.925736427,129.54,63.84323502,group3,115,2427.1224,21.10541217,131,278,47.2,0,ABGR_Warm_Dry,18683.1134,3826.263817,784.2989201,462.4298722,373.662268,153.0505527,78.42989201,92.48597445,0.255181873,-0.496855409,-0.751227752,-0.703312354
dca,dca3,Y,010934,44.35201349,-119.4023313,D,ABGR,12,5,87,1832.73695,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,197619.875,5.668992519,129.54,48.19364548,group3,118,2549.9568,21.60980339,135,278,47.2,0,PSME,3615.980998,2553.865071,1828.155597,1289.091284,72.31961997,102.1546028,182.8155597,257.8182569,0.114650395,0.570129398,1.801548648,2.946585462
dca,dca3,Y,010944,44.35212122,-119.4022953,D,ABGR,22,10,111,1831.961407,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,142.6876068,193.6068878,197619.875,7.27493906,129.54,44.25724411,group3,117,2592.9336,22.16182564,130,278,47.2,0,PSME,8859.467526,5017.375109,3167.637713,1905.101055,177.1893505,200.6950044,316.7637713,381.020211,0.58621542,0.812531033,1.930056815,2.548726505
dca,dca3,N,010953,44.35202397,-119.4019827,A,PSME,73.7,36.1,183,1831.412529,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,194965.7813,6.522484303,129.54,34.94680786,group3,129,2759.964,21.39506977,144,278,47.2,0,ABGR_Warm_Dry,96720.63117,42732.43713,16945.94304,7472.603281,1934.412623,1709.297485,1694.594304,1494.520656,0.636171385,0.347246911,0.328376083,0.071591159
dca,dca3,N,010962,44.3523456,-119.4036313,A,PIPO,88.1,29,493,1836.643689,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,153.2516785,206.1466064,190982.125,21.14154625,129.54,310.2188416,group3,127,2868.7776,22.5888,144,278,47.2,0,ABGR_Warm_Dry,28453.90104,13328.71577,4699.147796,2310.19372,569.0780207,533.1486308,469.9147796,462.038744,-0.229414633,-0.271345455,-0.345141512,-0.354333113
dca,dca3,N,010973,44.35196885,-119.4023184,A,PSME,88.4,35,180,1832.73695,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,197619.875,5.668992519,129.54,48.19364548,group3,119,2559.1008,21.50504874,131,278,47.2,0.118850377,ABGR_Warm_Dry,83096.03644,35882.11644,16614.07901,7891.811436,1661.920729,1435.284658,1661.407901,1578.362287,-0.300110572,-0.494580495,-0.300550614,-0.371809678
dca,dca3,N,010984,44.35210101,-119.402412,A,ABGR,55.9,26.8224,117,1832.932511,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,199324.2031,7.813935757,129.54,56.88124847,group3,114,2479.548,21.75042105,129,278,47.2,0.0260243,PSME,248106.2092,148568.034,71342.04147,32721.90765,4962.124183,5942.721361,7134.204147,6544.38153,0.898092976,1.300147339,1.78866685,1.54683385
dca,dca3,Y,010994,44.3517333,-119.40245,U,ABGR,25.4,15.01591834,95,1834.095751,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,206506.1094,1.363890886,129.54,101.7032776,group3,128,2743.2,21.43125,148,278,47.2,0.033578445,ABGR_Warm_Dry,51212.59976,31052.38143,19811.59484,9620.330794,1024.251995,1242.095257,1981.159484,1924.066159,0.640383338,0.999605122,2.218316077,2.124169643
dca,dca3,Y,011004,44.3517333,-119.40245,U,ABGR,23.1,14.8434541,99,1834.095751,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,206506.1094,1.363890886,129.54,101.7032776,group3,128,2743.2,21.43125,148,278,47.2,0.022834438,ABGR_Warm_Dry,37214.63302,13884.54237,7979.48826,4152.297988,744.2926603,555.3816946,797.948826,830.4595976,0.61943652,0.118796892,0.761632621,0.847790566
dca,dca3,Y,011014,44.3517333,-119.40245,U,ABGR,13.6,12.01410029,87,1834.095751,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,206506.1094,1.363890886,129.54,101.7032776,group3,128,2743.2,21.43125,148,278,47.2,0.02024773,ABGR_Warm_Dry,10176.86268,4076.797034,1075.716825,524.8561457,203.5372535,163.0718814,107.5716825,104.9712291,0.511255525,0.226975442,-0.162928327,-0.181197209
dca,dca3,Y,011024,44.3517333,-119.40245,U,ABGR,10.9,10.19210362,93,1834.095751,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,206506.1094,1.363890886,129.54,101.7032776,group3,128,2743.2,21.43125,148,278,47.2,0.003951228,ABGR_Warm_Dry,6031.111767,2532.940493,759.3430506,237.4968648,120.6222353,101.3176197,75.93430506,47.49937296,0.51660819,0.227131097,-0.153497468,-0.57988573
dca,dca3,N,011034,44.35184303,-119.4023184,A,ABGR,46.1,31,159,1833.662959,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,203526.9531,2.779686451,129.54,54.78694534,group3,124,2625.852,21.17622581,137,278,47.2,0,ABGR_Warm_Dry,74323.90581,29348.5173,12489.92781,7294.225221,1486.478116,1173.940692,1248.992781,1458.845044,0.839127475,0.439693834,0.535613001,0.803811453
dca,dca3,N,011043,44.3516382,-119.4021352,D,PSME,96.5,37,250,1833.997376,1.809999943,10.75999928,-0.189699993,11.18999958,5.499899864,570.4209595,6057,150.8778839,203.4016876,205005.6094,1.546901703,129.54,357.860199,group3,140,3046.7808,21.76272,155,278,47.2,0.006675884,ABGR_Warm_Dry,117476.1628,41034.77073,21055.52322,10210.57825,2349.523255,1641.390829,2105.552322,2042.11565,0.312418954,-0.439102125,0.053499446,-0.013824114
