site,year,month,ppt,tmax,vpdmax
cny,1968,12,114.8820038,-0.166999996,2.565999985
cny,1969,1,92.27200317,-0.935000002,2.509000063
cny,1969,2,52.26300049,0.50999999,2.628000021
cny,1969,3,23.95700073,5.640999794,5.657000065
cny,1969,4,59.19400024,11.35200024,9.237000465
cny,1969,5,39.82799911,17.46699905,14.5
cny,1969,6,81.72899628,19.82999992,15.44699955
cny,1969,7,5.008999825,25.52700043,27.05800056
cny,1969,8,0,26.39500046,29.61499977
cny,1969,9,19.28100014,21.43700027,19.93899918
cny,1969,10,39.19300079,9.569000244,7.46600008
cny,1969,11,20.40299988,8.123000145,6.675000191
cny,1969,12,131.1349945,2.516000032,3.039000034
cny,1970,1,209.2220001,0.952000022,2.578000069
cny,1970,2,44.15499878,6.265999794,5.346000195
cny,1970,3,69.00700378,5.455999851,5.178999901
cny,1970,4,18.49500084,6.433000088,5.93900013
cny,1970,5,38.04700089,15.95499992,13.34000015
cny,1970,6,34.96699905,21.42399979,18.91600037
cny,1970,7,16.55699921,27.45700073,29.77899933
cny,1970,8,0.001,28.24200058,32.96099854
cny,1970,9,35.02199936,17.97100067,16.39100075
cny,1970,10,47.57500076,11.96399975,10.14799976
cny,1970,11,76.98500061,5.28399992,4.274000168
cny,1970,12,93.72200012,-1.264000058,1.940000057
cny,1971,1,135.7890015,1.498999953,2.842000008
cny,1971,2,44.82300186,3.815000057,4.177999973
cny,1971,3,54.38999939,3.558000088,4.34800005
cny,1971,4,38.05899811,9.81400013,8.005999565
cny,1971,5,29.50499916,15.6590004,12.15200043
cny,1971,6,34.28900146,17.55800056,13.2130003
cny,1971,7,13.15400028,26.98600006,29.26499939
cny,1971,8,8.479999542,29.20199966,34.18600082
cny,1971,9,24.46100044,17.99500084,16.30900002
cny,1971,10,30.47500038,11.25899982,8.675000191
cny,1971,11,76.52400208,4.34100008,3.651000023
cny,1971,12,127.0449982,-2.012000084,1.605999947
cny,1972,1,82.875,-1.113999963,2.24000001
cny,1972,2,48.11500168,3.351000071,3.50999999
cny,1972,3,73.8690033,8.637999535,6.585999966
cny,1972,4,30.03100014,8.732000351,7.355999947
cny,1972,5,48.23199844,16.85099983,13.58199978
cny,1972,6,25.06500053,21.19199944,18.43799973
cny,1972,7,11.31999969,26.33099937,28.45599937
cny,1972,8,11.07299995,26.73200035,29.22400093
cny,1972,9,29.83600044,17.50499916,15.41499996
cny,1972,10,18.76399994,13.23799992,10.48700047
cny,1972,11,46.72100067,3.871000051,3.119999886
cny,1972,12,124.973999,-2.404000044,1.947999954
cny,1973,1,58.84999847,-0.317999989,2.638000011
cny,1973,2,27.84000015,4.467000008,4.238999844
cny,1973,3,29.40500069,5.880000114,5.146999836
cny,1973,4,18.52799988,10.32299995,8.107999802
cny,1973,5,38.06900024,17.54999924,15.13899994
cny,1973,6,5.421000004,21.07600021,19.5529995
cny,1973,7,3.184999943,27.5340004,30.31500053
cny,1973,8,11.22900009,26,28.64800072
cny,1973,9,36.30099869,20.26099968,18.49200058
cny,1973,10,35.63800049,13.17500019,10.37100029
cny,1973,11,157.977005,1.585000038,2.131000042
cny,1973,12,163.5559998,2.59100008,2.595999956
cny,1974,1,80.40499878,-1.144000053,2.84800005
cny,1974,2,67.79699707,3.464999914,3.717999935
cny,1974,3,55.96099854,5.890999794,4.988999844
cny,1974,4,48.10900116,9.173999786,6.486000061
cny,1974,5,17.05999947,13.61400032,10.11800003
cny,1974,6,9.725000381,24.08600044,23.32999992
cny,1974,7,28.0890007,25.34700012,25.30599976
cny,1974,8,7.736000061,25.44199944,25.96199989
cny,1974,9,0,24.18899918,25.91600037
cny,1974,10,8.343000412,15.69799995,13.36600018
cny,1974,11,34.39099884,6.105999947,4.813000202
cny,1974,12,119.0879974,1.42900002,2.414999962
cny,1975,1,130.0769958,0.936999977,3.030999899
cny,1975,2,82.13400269,1.901000023,3.559999943
cny,1975,3,48.11100006,3.756000042,4.375999928
cny,1975,4,39.86999893,5.528999805,5.138000011
cny,1975,5,14.25899982,14.28999996,11.47500038
cny,1975,6,31.32699966,18.42399979,15.38899994
cny,1975,7,43.13499832,27.00200081,27.86400032
cny,1975,8,21.39800072,23.19599915,22.53199959
cny,1975,9,0.529999971,23.49699974,24.2310009
cny,1975,10,76.58999634,11.1260004,8.69299984
cny,1975,11,44.88700104,4.090000153,4.577000141
cny,1975,12,79.04799652,2.890000105,3.148999929
cny,1976,1,94.48799896,1.82099998,3.295000076
cny,1976,2,66.01699829,2.299000025,4.059999943
cny,1976,3,60.33599854,4.363999844,4.989999771
cny,1976,4,54.73300171,9.390999794,7.752999783
cny,1976,5,24.43199921,17.12199974,14.56700039
cny,1976,6,21.91200066,18.16799927,15.25300026
cny,1976,7,14.80700016,26.18499947,25.98600006
cny,1976,8,70.10199738,21.30599976,17.50799942
cny,1976,9,20.77099991,21.75799942,19.69400024
cny,1976,10,20.96199989,15.19499969,13.31799984
cny,1976,11,17.36400032,9.027000427,6.528999805
cny,1976,12,4.267000198,4.650000095,4.710000038
cny,1977,1,22.67499924,0.217999995,3.029000044
cny,1977,2,34.21300125,6.922999859,6.230000019
cny,1977,3,66.39900208,3.681999922,4.347000122
cny,1977,4,16.96999931,13.96700001,12.28999996
cny,1977,5,56.95399857,11.05599976,8.029000282
cny,1977,6,25.29500008,22.91799927,20.125
cny,1977,7,6.568999767,25.45199966,25.26000023
cny,1977,8,25.58099937,26.64800072,29.61300087
cny,1977,9,41.55099869,18.3560009,16.08799934
cny,1977,10,27.85300064,13.86800003,10.61499977
cny,1977,11,91.05899811,3.861999989,4.087999821
cny,1977,12,147.9170074,2.328999996,2.904000044
cny,1978,1,67.02700043,2.082000017,2.74000001
cny,1978,2,72.34799957,3.990999937,3.622999907
cny,1978,3,36.51100159,10.03600025,7.857999802
cny,1978,4,81.24700165,8.671999931,6.184000015
cny,1978,5,32.50299835,12.72299957,9.220000267
cny,1978,6,23.85300064,19.81699944,16.1779995
cny,1978,7,17.17499924,25.20100021,24.31299973
cny,1978,8,35.50600052,23.63899994,23.9109993
cny,1978,9,31.71999931,17.95899963,14.54199982
cny,1978,10,5.760000229,17.0720005,14.92599964
cny,1978,11,58.68000031,3.296999931,4.5
cny,1978,12,93.10500336,-2.371000051,2.10800004
cny,1979,1,67.09799957,-4.135000229,1.889999986
cny,1979,2,116.9869995,1.708999991,2.769000053
cny,1979,3,55.30199814,7.947000027,7.357999802
cny,1979,4,58.95199966,9.267999649,6.831999779
cny,1979,5,35.90499878,16.02799988,13.05599976
cny,1979,6,10.11200047,21.40099907,20.02400017
cny,1979,7,0.126000002,27.28700066,30.34799957
cny,1979,8,51.07600021,25.01000023,24.20999908
cny,1979,9,18.91799927,23.65399933,23.01199913
cny,1979,10,59.48199844,14.92300034,12.47999954
cny,1979,11,68.49500275,4.328000069,4.551000118
cny,1979,12,47.79499817,3.510999918,3.575999975
cny,1980,1,90.4940033,0.528999984,3.140000105
cny,1980,2,68.16200256,5.159999847,3.835999966
cny,1980,3,65.32800293,5.017000198,4.537000179
cny,1980,4,22.58499908,12.11400032,9.553999901
cny,1980,5,69.89900208,13.81099987,9.609000206
cny,1980,6,62.7519989,16.32900047,10.85499954
cny,1980,7,13.06999969,25.80500031,25.31699944
cny,1980,8,3.335000038,23.36199951,22.81900024
cny,1980,9,39.11199951,20.73600006,18.20299911
cny,1980,10,22.37100029,14.70800018,13.01799965
cny,1980,11,32.05199814,5.989999771,5.076000214
cny,1980,12,103.4950027,4.402999878,3.809000015
cny,1981,1,40.86100006,4.114999771,4.269000053
cny,1981,2,62.06900024,4.070000172,4.145999908
cny,1981,3,59.4679985,7.272999763,5.928999901
cny,1981,4,37.26399994,10.35700035,7.907999992
cny,1981,5,81.17299652,13.23499966,9.210000038
cny,1981,6,62.79399872,18.53499985,14.66399956
cny,1981,7,19.5529995,24.92200089,24.67000008
cny,1981,8,4.024000168,28.19400024,31.80800056
cny,1981,9,31.35199928,21.39299965,21.57999992
cny,1981,10,41.06200027,11.17700005,8.163999557
cny,1981,11,90.95200348,6.631999969,4.991000175
cny,1981,12,164.9450073,1.986999989,2.868999958
cny,1982,1,114.4120026,-1.194000006,2.220999956
cny,1982,2,75.99199677,1.414000034,3.523999929
cny,1982,3,70.43499756,4.813000202,4.565000057
cny,1982,4,40.09500122,7.914999962,7.486999989
cny,1982,5,34.20500183,13.98499966,11.06499958
cny,1982,6,74.41100311,19.2840004,15.3920002
cny,1982,7,50.64400101,23.83699989,22.22900009
cny,1982,8,10.42700005,25.55900002,25.39500046
cny,1982,9,68.34600067,17.76399994,14.37100029
cny,1982,10,65.63400269,11.06799984,7.954999924
cny,1982,11,51.49300003,2.934999943,3.650000095
cny,1982,12,133.2279968,0.649999976,2.79399991
cny,1983,1,78.53700256,3.519999981,3.989000082
cny,1983,2,102.0749969,4.361999989,3.747999907
cny,1983,3,110.0189972,5.978000164,4.256000042
cny,1983,4,42.45800018,7.696000099,6.249000072
cny,1983,5,53.00799942,15.19499969,13.73099995
cny,1983,6,54.89300156,17.78199959,13.50899982
cny,1983,7,29.03000069,22.47599983,20.02799988
cny,1983,8,24.19400024,25.75699997,24.8390007
cny,1983,9,21.98500061,19.8920002,17.92700005
cny,1983,10,19.27099991,14.30200005,10.69099998
cny,1983,11,112.8570023,3.769999981,3.025000095
cny,1983,12,165.8670044,-3.226999998,1.621000051
cny,1984,1,44.13000107,0.370999992,2.326999903
cny,1984,2,73.06199646,2.309000015,3.448999882
cny,1984,3,93.33699799,6.277999878,4.849999905
cny,1984,4,62.6629982,7.31400013,6.017000198
cny,1984,5,50.47200012,13.69699955,10.8039999
cny,1984,6,53.46500015,17.32600021,13.31999969
cny,1984,7,19.93000031,27.18799973,28.80999947
cny,1984,8,59.67699814,27.60300064,29.4659996
cny,1984,9,22.15999985,18.5510006,16.08300018
cny,1984,10,55.55599976,8.791999817,7.230000019
cny,1984,11,123.4020004,2.828999996,2.90199995
cny,1984,12,82.50700378,-1.730999947,1.845000029
cny,1985,1,11.72700024,-1.406000018,2.315000057
cny,1985,2,53.97700119,0.595000029,3.20600009
cny,1985,3,53.84700012,4.287000179,4.897999763
cny,1985,4,20.36000061,12.66100025,9.956999779
cny,1985,5,46.01599884,15.69099998,12.07499981
cny,1985,6,8.522000313,21.60899925,19.5739994
cny,1985,7,14.97700024,28.9659996,32.9659996
cny,1985,8,16.37700081,23.45599937,22.65500069
cny,1985,9,44.22999954,15.57600021,11.86200047
cny,1985,10,44.61999893,11.38700008,8.704000473
cny,1985,11,82.7990036,-1.233999968,2.470000029
cny,1985,12,40.84500122,-1.735999942,3.226999998
cny,1986,1,81.2519989,3.313999891,3.769000053
cny,1986,2,135.2230072,3.885999918,3.60800004
cny,1986,3,59.61800003,10.02099991,6.572999954
cny,1986,4,24.40600014,10.17300034,8.010000229
cny,1986,5,43.48199844,15.39500046,12.62899971
cny,1986,6,8.741999626,23.67700005,22.27899933
cny,1986,7,14.03600025,21.69099998,20.05599976
cny,1986,8,6.626999855,27.18099976,29.11899948
cny,1986,9,44.0530014,14.22399998,11.11400032
cny,1986,10,13.9119997,14.50399971,10.08300018
cny,1986,11,71.49700165,3.648999929,3.384000063
cny,1986,12,24.39800072,1.63499999,2.898999929
cny,1987,1,76.26499939,-0.754999995,2.34100008
cny,1987,2,59.63399887,2.612999916,3.315999985
cny,1987,3,61.35300064,5.565999985,4.506999969
cny,1987,4,12.74100018,15.59599972,12.42599964
cny,1987,5,46.24000168,15.8579998,12.18400002
cny,1987,6,38.55699921,21.73900032,19.08300018
cny,1987,7,44.34600067,22.92399979,20.60099983
cny,1987,8,2.144999981,24.80400085,25.54800034
cny,1987,9,0,22.62100029,23.35099983
cny,1987,10,0,18.70999908,18.70299911
cny,1987,11,33.47299957,5.47300005,3.999000072
cny,1987,12,82.64600372,-0.903999984,1.937000036
cny,1988,1,80.40499878,-0.344999999,2.292000055
cny,1988,2,34.62900162,6.199999809,6.235000134
cny,1988,3,44.61100006,6.422999859,5.853000164
cny,1988,4,43.68999863,11.20400047,8.506999969
cny,1988,5,38.8769989,14.90699959,12.74400043
cny,1988,6,42.75,21.15800095,18.73600006
cny,1988,7,1.577000022,28.29400063,32.33000183
cny,1988,8,13.74600029,26.38199997,29.04599953
cny,1988,9,11.79599953,20.87000084,22.03000069
cny,1988,10,0,21.65600014,19.31500053
cny,1988,11,129.9129944,3.194000006,3.092999935
cny,1988,12,70.76499939,1.815000057,3.217000008
cny,1989,1,88.90100098,0.828000009,2.592999935
cny,1989,2,53.37099838,-0.219999999,3.076999903
cny,1989,3,94.40699768,6.44299984,4.828000069
cny,1989,4,48.35100174,12.84399986,10.1079998
cny,1989,5,57.6269989,14.4829998,10.63700008
cny,1989,6,25.54100037,22.0359993,19.96500015
cny,1989,7,7.657000065,27.36199951,29.91399956
cny,1989,8,52.17399979,21.94799995,20.30900002
cny,1989,9,24.46100044,19.8010006,18.56500053
cny,1989,10,33.99100113,11.59500027,9.899999619
cny,1989,11,23.00099945,6.46999979,5.422999859
cny,1989,12,16.74399948,4.929999828,5.092999935
cny,1990,1,72.98799896,1.718999982,2.881000042
cny,1990,2,71.96900177,3.236000061,4.709000111
cny,1990,3,40.6609993,8.395999908,7.18200016
cny,1990,4,57.51599884,14.02099991,11.52000046
cny,1990,5,41.77799988,12.8739996,10.19799995
cny,1990,6,31.40600014,19.5189991,16.29000092
cny,1990,7,9.642000198,26.98500061,29.3010006
cny,1990,8,25.27199936,24.61499977,25.29299927
cny,1990,9,6.099999905,24.37400055,24.4279995
cny,1990,10,48.56299973,12.11100006,10.04899979
cny,1990,11,45.99200058,5.007999897,4.52699995
cny,1990,12,53.34400177,-3.565000057,2.318000078
cny,1991,1,43.38499832,2.150000095,3.765000105
cny,1991,2,27.01799965,8.020000458,6.203000069
cny,1991,3,65.71099854,4.565000057,4.331999779
cny,1991,4,34.94599915,8.130999565,6.375999928
cny,1991,5,112.3430023,11.35099983,8.076999664
cny,1991,6,54.3219986,15.97900009,11.68700027
cny,1991,7,9.147999763,25.79199982,25.60400009
cny,1991,8,9.112999916,26.66699982,27.59799957
cny,1991,9,7.774000168,23.20999908,23.08200073
cny,1991,10,35.60400009,15.31000042,13.58300018
cny,1991,11,100.6350021,3.549000025,2.246000051
cny,1991,12,36.40800095,2.638999939,3.368999958
cny,1992,1,27.9640007,2.559999943,3.701999903
cny,1992,2,48.55500031,6.842000008,5.30700016
cny,1992,3,25.80599976,10.1619997,7.962999821
cny,1992,4,36.54399872,12.59599972,9.987999916
cny,1992,5,9.586000443,20.17499924,17.08600044
cny,1992,6,48.36899948,22.1439991,21.16399956
cny,1992,7,50.77700043,22.77700043,20.84900093
cny,1992,8,8.30700016,26.77400017,30.3409996
cny,1992,9,16.73200035,20.20400047,17.39299965
cny,1992,10,33.23899841,15.22799969,12.77099991
cny,1992,11,97.61299896,2.892999887,2.987999916
cny,1992,12,109.762001,-1.792000055,1.465999961
cny,1993,1,103.7580032,-0.998000026,2.601000071
cny,1993,2,53.38299942,1.090000033,3.072000027
cny,1993,3,73.33699799,8.085000038,5.977000237
cny,1993,4,80.63400269,8.123999596,5.723999977
cny,1993,5,37.72900009,17.38699913,13.73799992
cny,1993,6,62.75400162,16.82299995,11.80300045
cny,1993,7,40.22200012,18.73800087,13.96899986
cny,1993,8,42.75299835,22.08300018,19.36199951
cny,1993,9,1.794999957,21.68600082,21.64500046
cny,1993,10,23.39599991,14.21500015,10.6079998
cny,1993,11,20.76600075,3.421999931,5.039999962
cny,1993,12,65.45300293,1.825999975,2.61500001
cny,1994,1,60.0719986,4.243000031,3.671999931
cny,1994,2,55.04899979,2.111999989,3.805999994
cny,1994,3,16.04599953,9.543999672,8.774000168
cny,1994,4,51.68700027,11.16600037,8.732999802
cny,1994,5,56.35900116,15.86400032,12.13000011
cny,1994,6,29.09300041,20.10499954,18.06500053
cny,1994,7,14.93000031,27.7840004,31.73399925
cny,1994,8,3.522000074,27.40200043,30.79800034
cny,1994,9,9.258000374,23.1989994,23.8560009
cny,1994,10,35.96699905,12.30200005,9.831000328
cny,1994,11,104.8899994,-0.351000011,2.029999971
cny,1994,12,55.70000076,0.453000009,2.523000002
cny,1995,1,100.4020004,1.725999951,2.627000093
cny,1995,2,47.70800018,7.625,5.797999859
cny,1995,3,99.88300323,5.440999985,4.609000206
cny,1995,4,66.04699707,8.491000175,6.311999798
cny,1995,5,42.23400116,14.13199997,10.44299984
cny,1995,6,54.65499878,17.55800056,13.53600025
cny,1995,7,12.20300007,24.45999908,22.67399979
cny,1995,8,20.09199905,24.15099907,24.19099998
cny,1995,9,12.50899982,22.34199905,22.36300087
cny,1995,10,27.95400047,12.18999958,9.324999809
cny,1995,11,103.6569977,6.730999947,3.969000101
cny,1995,12,123.2839966,1.75999999,2.253999949
cny,1996,1,119.5749969,0.936999977,2.332000017
cny,1996,2,58.7840004,4.512000084,4.829999924
cny,1996,3,37.75099945,7.120999813,5.910999775
cny,1996,4,48.46699905,10.27099991,7.822000027
cny,1996,5,67.04299927,12.10099983,8.25
cny,1996,6,30.36400032,19.76499939,16.5
cny,1996,7,2.562999964,27.93700027,30.4279995
cny,1996,8,2.904000044,26.89100075,29.70299911
cny,1996,9,11.74600029,18.90999985,17.18300056
cny,1996,10,45.10800171,12.96000004,11.71199989
cny,1996,11,83.34500122,5.56400013,4.366000175
cny,1996,12,207.4279938,0.782999992,1.781999946
cny,1997,1,100.0130005,1.008000016,2.427000046
cny,1997,2,39.4090004,3.713000059,4.080999851
cny,1997,3,38.80799866,7.620999813,6.784999847
cny,1997,4,56.80699921,8.526000023,6.842999935
cny,1997,5,34.44200134,17.84900093,14.35299969
cny,1997,6,34.89400101,18.65999985,13.59899998
cny,1997,7,38.24499893,24.03100014,22.2159996
cny,1997,8,5.629000187,26.2310009,26.42900085
cny,1997,9,21.84000015,21.39999962,18.50499916
cny,1997,10,37.15599823,12.11400032,9.538000107
cny,1997,11,37.18399811,6.563000202,4.510000229
cny,1997,12,53.93000031,0.911000013,2.641000032
cny,1998,1,133.677002,1.881999969,2.121000051
cny,1998,2,80.48799896,2.367000103,2.667999983
cny,1998,3,58.43799973,6.556000233,5.040999889
cny,1998,4,37.6780014,9.159999847,7.103000164
cny,1998,5,96.62999725,11.45600033,7.010000229
cny,1998,6,24.84300041,17.60700035,12.66300011
cny,1998,7,34.0019989,28.03100014,28.71100044
cny,1998,8,3.263999939,27.46800041,30.34700012
cny,1998,9,43.35499954,22.73699951,21.7329998
cny,1998,10,14.32600021,12.59899998,10.23200035
cny,1998,11,107.6989975,2.910000086,2.559000015
cny,1998,12,102.1320038,-1.207000017,2.135999918
cny,1999,1,78.22200012,2.244999886,3.440999985
cny,1999,2,139.8040009,0.93599999,2.792000055
cny,1999,3,33.76499939,5.347000122,5.480999947
cny,1999,4,29.37199974,8.262000084,7.499000072
cny,1999,5,20.24099922,13.15400028,11.45499992
cny,1999,6,10.46899986,18.94199944,16.7140007
cny,1999,7,3.167000055,25.34799957,28.22100067
cny,1999,8,24.67499924,26.02700043,26.73699951
cny,1999,9,0,21.01099968,21.73399925
cny,1999,10,25.65800095,16.27000046,15.12199974
cny,1999,11,59.96699905,7.699999809,6.355999947
cny,1999,12,71.95500183,3.345000029,3.796000004
cny,2000,1,103.052002,1.062999964,2.405999899
cny,2000,2,90.33499908,4.856999874,3.861000061
cny,2000,3,68.02200317,6.238999844,5.715000153
cny,2000,4,22.65200043,13.12300014,10.08300018
cny,2000,5,33.8769989,14.80599976,11.67399979
cny,2000,6,25.52599907,21.11000061,19.84499931
cny,2000,7,12.31200027,25.86899948,27.46299934
cny,2000,8,0.115999997,27.54700089,32.24300003
cny,2000,9,17.51600075,19.08399963,17.11199951
cny,2000,10,44.17699814,12.54399967,9.730999947
cny,2000,11,49.48099899,2.180000067,3.263999939
cny,2000,12,48.14899826,2.029000044,3.063999891
cny,2001,1,43.89699936,1.769999981,3.378000021
cny,2001,2,27.59000015,2.545000076,3.625999928
cny,2001,3,42.51599884,7.754000187,6.288000107
cny,2001,4,50.52299881,8.319000244,6.800000191
cny,2001,5,26.7670002,18.16399956,16.54599953
cny,2001,6,33.11399841,19.3010006,17.02400017
cny,2001,7,25.58099937,25.29700089,25.57600021
cny,2001,8,6.087999821,28.35000038,32.18799973
cny,2001,9,27.15099907,22.95599937,22.51399994
cny,2001,10,30.54700089,13.92300034,11.96500015
cny,2001,11,64.60800171,6.203000069,4.946000099
cny,2001,12,107.7320023,-0.864000022,1.353999972
cny,2002,1,98.5759964,0.169,2.183000088
cny,2002,2,30.38100052,4.224999905,4.741000175
cny,2002,3,44.67200089,4.981999874,5.40500021
cny,2002,4,36.54399872,10.68500042,8.274999619
cny,2002,5,12.44900036,14.63300037,12.18999958
cny,2002,6,22.04599953,21.59000015,19.83499908
cny,2002,7,4.681000233,29.10000038,33.94400024
